task_id,mission_id,source_mission_id,goal_level,mission_split,split_index,target_zone,furnace_condition,pipeline_condition,conduit_condition,archive_condition,basin_condition,template_id,gold_action_sequence
EFGHI,L2-0078,efghi_state_0371,2,test,48,conduit,ideal,low_resource,bad_quality,bad_quality,ideal,L2_CON_BB,"R[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL]"
EFGHI,L2-0017,efghi_state_0400,2,test,49,archive,ideal,low_resource,ideal,bad_quality,low_resource,L2_ARC_BL,"R[C[DRAIN, HEAT, CYCLE], CATALOG]"
EFGHI,L2-0092,efghi_state_0358,2,test,50,conduit,bad_quality,ideal,low_resource,bad_quality,ideal,L2_CON_LB,"C[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL]"
EFGHI,L2-0162,efghi_state_0329,2,test,51,pipeline,low_resource,bad_quality,low_resource,ideal,low_resource,L2_PIP_BL,"R[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE]"
EFGHI,L2-0136,efghi_state_0279,2,test,52,furnace,low_resource,low_resource,ideal,bad_quality,bad_quality,L2_FUR_LL,"C[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L2-0062,efghi_state_0427,2,test,53,basin,bad_quality,ideal,low_resource,ideal,low_resource,L2_BAS_LB,"C[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L2-0037,efghi_state_0450,2,test,54,basin,bad_quality,ideal,bad_quality,bad_quality,bad_quality,L2_BAS_BB,"R[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0009,efghi_state_0539,3,train,1,archive,bad_quality,ideal,low_resource,bad_quality,low_resource,L3_ARC_BLB,"R[C[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0042,efghi_state_0554,3,train,2,basin,bad_quality,low_resource,ideal,low_resource,low_resource,L3_BAS_LBL,"C[DRAIN, R[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0093,efghi_state_0455,3,train,3,furnace,low_resource,low_resource,bad_quality,ideal,low_resource,L3_FUR_LLB,"C[C[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0095,efghi_state_0451,3,train,4,furnace,low_resource,low_resource,low_resource,ideal,ideal,L3_FUR_LLL,"C[C[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0101,efghi_state_0493,3,train,5,pipeline,ideal,bad_quality,bad_quality,low_resource,ideal,L3_PIP_BBL,"R[PUMP, R[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0067,efghi_state_0504,3,train,6,conduit,ideal,bad_quality,low_resource,low_resource,bad_quality,L3_CON_LLB,"C[ROUTE, INSULATE, C[R[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0115,efghi_state_0480,3,train,7,pipeline,bad_quality,low_resource,low_resource,bad_quality,ideal,L3_PIP_LLB,"C[PUMP, C[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0026,efghi_state_0568,3,train,8,basin,bad_quality,bad_quality,ideal,ideal,bad_quality,L3_BAS_BBB,"R[DRAIN, R[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0106,efghi_state_0489,3,train,9,pipeline,bad_quality,bad_quality,low_resource,low_resource,ideal,L3_PIP_BLL,"R[PUMP, C[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0063,efghi_state_0509,3,train,10,conduit,ideal,low_resource,low_resource,bad_quality,bad_quality,L3_CON_LBB,"C[ROUTE, INSULATE, R[R[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0006,efghi_state_0542,3,train,11,archive,low_resource,ideal,low_resource,bad_quality,bad_quality,L3_ARC_BBL,"R[R[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0028,efghi_state_0567,3,train,12,basin,bad_quality,low_resource,ideal,bad_quality,bad_quality,L3_BAS_BBL,"R[DRAIN, R[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0032,efghi_state_0562,3,train,13,basin,low_resource,bad_quality,ideal,ideal,bad_quality,L3_BAS_BLB,"R[DRAIN, C[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0061,efghi_state_0510,3,train,14,conduit,ideal,bad_quality,low_resource,bad_quality,bad_quality,L3_CON_LBB,"C[ROUTE, INSULATE, R[R[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0088,efghi_state_0459,3,train,15,furnace,low_resource,bad_quality,low_resource,ideal,bad_quality,L3_FUR_LBL,"C[R[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0100,efghi_state_0495,3,train,16,pipeline,bad_quality,bad_quality,bad_quality,low_resource,ideal,L3_PIP_BBL,"R[PUMP, R[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0057,efghi_state_0515,3,train,17,conduit,ideal,low_resource,bad_quality,low_resource,bad_quality,L3_CON_BLB,"R[ROUTE, INSULATE, C[R[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0070,efghi_state_0501,3,train,18,conduit,ideal,bad_quality,low_resource,low_resource,low_resource,L3_CON_LLL,"C[ROUTE, INSULATE, C[C[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0030,efghi_state_0566,3,train,19,basin,bad_quality,low_resource,ideal,low_resource,bad_quality,L3_BAS_BBL,"R[DRAIN, R[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0103,efghi_state_0492,3,train,20,pipeline,bad_quality,bad_quality,low_resource,bad_quality,ideal,L3_PIP_BLB,"R[PUMP, C[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0046,efghi_state_0549,3,train,21,basin,low_resource,low_resource,ideal,bad_quality,low_resource,L3_BAS_LLL,"C[DRAIN, C[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0025,efghi_state_0570,3,train,22,basin,bad_quality,bad_quality,ideal,bad_quality,bad_quality,L3_BAS_BBB,"R[DRAIN, R[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0034,efghi_state_0561,3,train,23,basin,low_resource,low_resource,ideal,bad_quality,bad_quality,L3_BAS_BLL,"R[DRAIN, C[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0054,efghi_state_0518,3,train,24,conduit,ideal,low_resource,bad_quality,bad_quality,low_resource,L3_CON_BBL,"R[ROUTE, INSULATE, R[C[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0080,efghi_state_0466,3,train,25,furnace,bad_quality,low_resource,bad_quality,ideal,ideal,L3_FUR_BLB,"R[C[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0058,efghi_state_0513,3,train,26,conduit,ideal,bad_quality,bad_quality,low_resource,low_resource,L3_CON_BLL,"R[ROUTE, INSULATE, C[C[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0068,efghi_state_0502,3,train,27,conduit,ideal,ideal,low_resource,low_resource,bad_quality,L3_CON_LLB,"C[ROUTE, INSULATE, C[R[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0041,efghi_state_0553,3,train,28,basin,bad_quality,low_resource,ideal,ideal,low_resource,L3_BAS_LBL,"C[DRAIN, R[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0017,efghi_state_0529,3,train,29,archive,low_resource,ideal,ideal,low_resource,bad_quality,L3_ARC_LBL,"C[R[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0109,efghi_state_0486,3,train,30,pipeline,bad_quality,low_resource,bad_quality,bad_quality,ideal,L3_PIP_LBB,"C[PUMP, R[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0050,efghi_state_0520,3,train,31,conduit,ideal,ideal,bad_quality,bad_quality,bad_quality,L3_CON_BBB,"R[ROUTE, INSULATE, R[R[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0079,efghi_state_0468,3,train,32,furnace,bad_quality,low_resource,bad_quality,ideal,bad_quality,L3_FUR_BLB,"R[C[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0069,efghi_state_0503,3,train,33,conduit,ideal,low_resource,low_resource,low_resource,bad_quality,L3_CON_LLB,"C[ROUTE, INSULATE, C[R[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0018,efghi_state_0530,3,train,34,archive,low_resource,ideal,low_resource,low_resource,bad_quality,L3_ARC_LBL,"C[R[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0090,efghi_state_0458,3,train,35,furnace,low_resource,bad_quality,low_resource,ideal,low_resource,L3_FUR_LBL,"C[R[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0102,efghi_state_0494,3,train,36,pipeline,low_resource,bad_quality,bad_quality,low_resource,ideal,L3_PIP_BBL,"R[PUMP, R[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0011,efghi_state_0535,3,train,37,archive,low_resource,ideal,ideal,bad_quality,low_resource,L3_ARC_BLL,"R[C[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0053,efghi_state_0517,3,train,38,conduit,ideal,ideal,bad_quality,bad_quality,low_resource,L3_CON_BBL,"R[ROUTE, INSULATE, R[C[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0096,efghi_state_0452,3,train,39,furnace,low_resource,low_resource,low_resource,ideal,low_resource,L3_FUR_LLL,"C[C[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0114,efghi_state_0482,3,train,40,pipeline,low_resource,low_resource,bad_quality,low_resource,ideal,L3_PIP_LBL,"C[PUMP, R[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0020,efghi_state_0526,3,train,41,archive,bad_quality,ideal,ideal,low_resource,low_resource,L3_ARC_LLB,"C[C[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0086,efghi_state_0460,3,train,42,furnace,low_resource,bad_quality,bad_quality,ideal,ideal,L3_FUR_LBB,"C[R[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0037,efghi_state_0558,3,train,43,basin,bad_quality,bad_quality,ideal,bad_quality,low_resource,L3_BAS_LBB,"C[DRAIN, R[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0033,efghi_state_0563,3,train,44,basin,low_resource,bad_quality,ideal,low_resource,bad_quality,L3_BAS_BLB,"R[DRAIN, C[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0097,efghi_state_0498,3,train,45,pipeline,bad_quality,bad_quality,bad_quality,bad_quality,ideal,L3_PIP_BBB,"R[PUMP, R[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0016,efghi_state_0531,3,train,46,archive,low_resource,ideal,bad_quality,low_resource,bad_quality,L3_ARC_LBL,"C[R[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0035,efghi_state_0559,3,train,47,basin,low_resource,low_resource,ideal,ideal,bad_quality,L3_BAS_BLL,"R[DRAIN, C[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0060,efghi_state_0512,3,train,48,conduit,ideal,low_resource,bad_quality,low_resource,low_resource,L3_CON_BLL,"R[ROUTE, INSULATE, C[C[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0012,efghi_state_0536,3,train,49,archive,low_resource,ideal,low_resource,bad_quality,low_resource,L3_ARC_BLL,"R[C[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0111,efghi_state_0485,3,train,50,pipeline,low_resource,low_resource,bad_quality,bad_quality,ideal,L3_PIP_LBB,"C[PUMP, R[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0107,efghi_state_0487,3,train,51,pipeline,ideal,bad_quality,low_resource,low_resource,ideal,L3_PIP_BLL,"R[PUMP, C[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0029,efghi_state_0565,3,train,52,basin,bad_quality,low_resource,ideal,ideal,bad_quality,L3_BAS_BBL,"R[DRAIN, R[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0044,efghi_state_0550,3,train,53,basin,low_resource,bad_quality,ideal,ideal,low_resource,L3_BAS_LLB,"C[DRAIN, C[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0072,efghi_state_0500,3,train,54,conduit,ideal,low_resource,low_resource,low_resource,low_resource,L3_CON_LLL,"C[ROUTE, INSULATE, C[C[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0004,efghi_state_0543,3,train,55,archive,low_resource,ideal,bad_quality,bad_quality,bad_quality,L3_ARC_BBL,"R[R[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0047,efghi_state_0547,3,train,56,basin,low_resource,low_resource,ideal,ideal,low_resource,L3_BAS_LLL,"C[DRAIN, C[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0110,efghi_state_0484,3,train,57,pipeline,ideal,low_resource,bad_quality,bad_quality,ideal,L3_PIP_LBB,"C[PUMP, R[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0056,efghi_state_0514,3,train,58,conduit,ideal,ideal,bad_quality,low_resource,bad_quality,L3_CON_BLB,"R[ROUTE, INSULATE, C[R[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0045,efghi_state_0551,3,train,59,basin,low_resource,bad_quality,ideal,low_resource,low_resource,L3_BAS_LLB,"C[DRAIN, C[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0098,efghi_state_0496,3,train,60,pipeline,ideal,bad_quality,bad_quality,bad_quality,ideal,L3_PIP_BBB,"R[PUMP, R[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0039,efghi_state_0557,3,train,61,basin,bad_quality,bad_quality,ideal,low_resource,low_resource,L3_BAS_LBB,"C[DRAIN, R[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0066,efghi_state_0506,3,train,62,conduit,ideal,low_resource,low_resource,bad_quality,low_resource,L3_CON_LBL,"C[ROUTE, INSULATE, R[C[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0071,efghi_state_0499,3,train,63,conduit,ideal,ideal,low_resource,low_resource,low_resource,L3_CON_LLL,"C[ROUTE, INSULATE, C[C[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0027,efghi_state_0569,3,train,64,basin,bad_quality,bad_quality,ideal,low_resource,bad_quality,L3_BAS_BBB,"R[DRAIN, R[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0064,efghi_state_0507,3,train,65,conduit,ideal,bad_quality,low_resource,bad_quality,low_resource,L3_CON_LBL,"C[ROUTE, INSULATE, R[C[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0118,efghi_state_0477,3,train,66,pipeline,bad_quality,low_resource,low_resource,low_resource,ideal,L3_PIP_LLL,"C[PUMP, C[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0015,efghi_state_0533,3,train,67,archive,bad_quality,ideal,low_resource,low_resource,bad_quality,L3_ARC_LBB,"C[R[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0055,efghi_state_0516,3,train,68,conduit,ideal,bad_quality,bad_quality,low_resource,bad_quality,L3_CON_BLB,"R[ROUTE, INSULATE, C[R[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0065,efghi_state_0505,3,train,69,conduit,ideal,ideal,low_resource,bad_quality,low_resource,L3_CON_LBL,"C[ROUTE, INSULATE, R[C[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0075,efghi_state_0473,3,train,70,furnace,bad_quality,bad_quality,bad_quality,ideal,low_resource,L3_FUR_BBB,"R[R[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0091,efghi_state_0456,3,train,71,furnace,low_resource,low_resource,bad_quality,ideal,bad_quality,L3_FUR_LLB,"C[C[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0082,efghi_state_0465,3,train,72,furnace,bad_quality,low_resource,low_resource,ideal,bad_quality,L3_FUR_BLL,"R[C[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0008,efghi_state_0538,3,train,73,archive,bad_quality,ideal,ideal,bad_quality,low_resource,L3_ARC_BLB,"R[C[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0021,efghi_state_0527,3,train,74,archive,bad_quality,ideal,low_resource,low_resource,low_resource,L3_ARC_LLB,"C[C[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0002,efghi_state_0544,3,train,75,archive,bad_quality,ideal,ideal,bad_quality,bad_quality,L3_ARC_BBB,"R[R[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0078,efghi_state_0470,3,train,76,furnace,bad_quality,bad_quality,low_resource,ideal,low_resource,L3_FUR_BBL,"R[R[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0040,efghi_state_0555,3,train,77,basin,bad_quality,low_resource,ideal,bad_quality,low_resource,L3_BAS_LBL,"C[DRAIN, R[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0024,efghi_state_0524,3,train,78,archive,low_resource,ideal,low_resource,low_resource,low_resource,L3_ARC_LLL,"C[C[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0036,efghi_state_0560,3,train,79,basin,low_resource,low_resource,ideal,low_resource,bad_quality,L3_BAS_BLL,"R[DRAIN, C[C[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0059,efghi_state_0511,3,train,80,conduit,ideal,ideal,bad_quality,low_resource,low_resource,L3_CON_BLL,"R[ROUTE, INSULATE, C[C[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0038,efghi_state_0556,3,train,81,basin,bad_quality,bad_quality,ideal,ideal,low_resource,L3_BAS_LBB,"C[DRAIN, R[R[PUMP, WIRE, PRESSURIZE], IGNITE, SMELT, TEMPER], CYCLE]"
EFGHI,L3-0076,efghi_state_0471,3,train,82,furnace,bad_quality,bad_quality,low_resource,ideal,bad_quality,L3_FUR_BBL,"R[R[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0083,efghi_state_0463,3,train,83,furnace,bad_quality,low_resource,low_resource,ideal,ideal,L3_FUR_BLL,"R[C[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0022,efghi_state_0525,3,train,84,archive,low_resource,ideal,bad_quality,low_resource,low_resource,L3_ARC_LLL,"C[C[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0081,efghi_state_0467,3,test,1,furnace,bad_quality,low_resource,bad_quality,ideal,low_resource,L3_FUR_BLB,"R[C[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0077,efghi_state_0469,3,test,2,furnace,bad_quality,bad_quality,low_resource,ideal,ideal,L3_FUR_BBL,"R[R[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0023,efghi_state_0523,3,test,3,archive,low_resource,ideal,ideal,low_resource,low_resource,L3_ARC_LLL,"C[C[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0089,efghi_state_0457,3,test,4,furnace,low_resource,bad_quality,low_resource,ideal,ideal,L3_FUR_LBL,"C[R[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0094,efghi_state_0453,3,test,5,furnace,low_resource,low_resource,low_resource,ideal,bad_quality,L3_FUR_LLL,"C[C[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0108,efghi_state_0488,3,test,6,pipeline,low_resource,bad_quality,low_resource,low_resource,ideal,L3_PIP_BLL,"R[PUMP, C[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0104,efghi_state_0490,3,test,7,pipeline,ideal,bad_quality,low_resource,bad_quality,ideal,L3_PIP_BLB,"R[PUMP, C[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0052,efghi_state_0519,3,test,8,conduit,ideal,bad_quality,bad_quality,bad_quality,low_resource,L3_CON_BBL,"R[ROUTE, INSULATE, R[C[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0001,efghi_state_0546,3,test,9,archive,bad_quality,ideal,bad_quality,bad_quality,bad_quality,L3_ARC_BBB,"R[R[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0062,efghi_state_0508,3,test,10,conduit,ideal,ideal,low_resource,bad_quality,bad_quality,L3_CON_LBB,"C[ROUTE, INSULATE, R[R[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0051,efghi_state_0521,3,test,11,conduit,ideal,low_resource,bad_quality,bad_quality,bad_quality,L3_CON_BBB,"R[ROUTE, INSULATE, R[R[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0105,efghi_state_0491,3,test,12,pipeline,low_resource,bad_quality,low_resource,bad_quality,ideal,L3_PIP_BLB,"R[PUMP, C[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0005,efghi_state_0541,3,test,13,archive,low_resource,ideal,ideal,bad_quality,bad_quality,L3_ARC_BBL,"R[R[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0007,efghi_state_0540,3,test,14,archive,bad_quality,ideal,bad_quality,bad_quality,low_resource,L3_ARC_BLB,"R[C[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0120,efghi_state_0476,3,test,15,pipeline,low_resource,low_resource,low_resource,low_resource,ideal,L3_PIP_LLL,"C[PUMP, C[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0049,efghi_state_0522,3,test,16,conduit,ideal,bad_quality,bad_quality,bad_quality,bad_quality,L3_CON_BBB,"R[ROUTE, INSULATE, R[R[DRAIN, HEAT, CYCLE], CATALOG], SEAL]"
EFGHI,L3-0099,efghi_state_0497,3,test,17,pipeline,low_resource,bad_quality,bad_quality,bad_quality,ideal,L3_PIP_BBB,"R[PUMP, R[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0116,efghi_state_0478,3,test,18,pipeline,ideal,low_resource,low_resource,bad_quality,ideal,L3_PIP_LLB,"C[PUMP, C[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0092,efghi_state_0454,3,test,19,furnace,low_resource,low_resource,bad_quality,ideal,ideal,L3_FUR_LLB,"C[C[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0073,efghi_state_0474,3,test,20,furnace,bad_quality,bad_quality,bad_quality,ideal,bad_quality,L3_FUR_BBB,"R[R[PUMP, R[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0010,efghi_state_0537,3,test,21,archive,low_resource,ideal,bad_quality,bad_quality,low_resource,L3_ARC_BLL,"R[C[DRAIN, C[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0084,efghi_state_0464,3,test,22,furnace,bad_quality,low_resource,low_resource,ideal,low_resource,L3_FUR_BLL,"R[C[PUMP, C[ROUTE, INSULATE, DATA, SEAL], PRESSURIZE], IGNITE, SMELT, TEMPER]"
EFGHI,L3-0117,efghi_state_0479,3,test,23,pipeline,low_resource,low_resource,low_resource,bad_quality,ideal,L3_PIP_LLB,"C[PUMP, C[ROUTE, INSULATE, R[FLUID, CATALOG], SEAL], PRESSURIZE]"
EFGHI,L3-0013,efghi_state_0534,3,test,24,archive,bad_quality,ideal,bad_quality,low_resource,bad_quality,L3_ARC_LBB,"C[R[DRAIN, R[FLOW, IGNITE, SMELT, TEMPER], CYCLE], CATALOG]"
EFGHI,L3-0112,efghi_state_0483,3,test,25,pipeline,bad_quality,low_resource,bad_quality,low_resource,ideal,L3_PIP_LBL,"C[PUMP, R[ROUTE, INSULATE, C[FLUID, CATALOG], SEAL], PRESSURIZE]"
